age,balance,average_spending,average_balance,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,has_deposits_no,has_deposits_yes,loan_no,loan_yes,has_insurance_n,has_insurance_y,has_mortgage_no,has_mortgage_yes,predictions
64.0,5122.388904384652,-1.8620952175067214,5088.859319526155,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,0.6753027663586841
27.0,2082.072229138133,-1.0564268642320713,2063.199510648223,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.675292806590535
54.0,171.8096102389328,0.6167808553350074,126.556928396217,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6752718413248802
56.0,3428.6978592348732,4.414507289673984,3402.714731234267,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.6752472232206875
40.0,1219.8590491392983,-0.9550804878978033,1242.0031922061496,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6752308256783992
51.0,1611.5045336352757,-1.0434103552248053,1627.002964421204,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,0.6752240497021499
59.0,3345.679175781917,-1.9597171277573033,3341.0602993345483,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6752139625642802
29.0,1648.2538563334872,-3.297686855056363,1688.2502102142248,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6752100381372645
46.0,939.7213472015703,-5.143372806640009,986.6118019530046,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6751928495508129
29.0,2998.636069988106,-0.10216157459601163,2933.263902924475,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,0.6751226905340946
36.0,2886.933393691553,-0.4277270561895057,2929.519120755635,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6749623728255824
31.0,892.7561523023215,1.941077981672106,883.5944490759474,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6749538579285024
32.0,2387.7969951854143,-0.9287814405351855,2366.0844911161034,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6749176073457924
30.0,2447.336322102655,-3.6182174614675207,2528.911223685207,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,0.6748937199538482
52.0,7186.90825592767,4.646982185116794,7133.176333037939,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6748773231991895
51.0,1790.0823959602587,-0.36979196502862577,1798.6648449521163,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6748505365368719
28.0,1351.9778203861067,-4.056338551987856,1362.3207030934452,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6748286425950148
30.0,1537.496569722039,-3.481623126540353,1598.3014688224962,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6748172969692092
30.0,778.1447075327037,-0.7847544741617867,837.5615998551785,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6748168827525202
56.0,1976.5418604626811,1.8022527314869694,1956.9330271781696,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6748165896591604
30.0,3278.336156300973,0.6723839206423873,3299.769761013884,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6747905340164572
33.0,653.4385664657644,-0.3666634219107209,664.9691309361676,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6747560137072367
32.0,3966.57360707589,-3.0946046640054554,3994.718908084415,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6747000892883099
50.0,1274.4053638311666,4.5965576318650525,1171.5860484138957,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6746607640313553
32.0,2105.934505427027,-1.350376521382168,2086.383033641077,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6746485152970451
34.0,908.3794490109947,0.3108299693357776,860.9945650630336,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.674638272863672
36.0,85.2668452608763,-1.8469895502234601,147.31624972770092,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6745956396919951
33.0,40.282052155849215,-2.860955101469275,53.937250757120076,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6745840789385993
47.0,606.0990671576772,-1.371425306560418,608.0066963701722,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.674578270624028
56.0,2368.725195995986,0.35761852710009406,2347.508130993679,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6745618702214655
28.0,193.50309727659425,5.275263630069829,176.10028300494395,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6745600732762139
33.0,708.2426725812078,7.54043541224381,627.9808966756099,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6745579022180347
56.0,1743.3234971493641,0.40155298622950797,1696.9730513303507,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6745559871574145
47.0,1773.2720015755483,1.761898807163543,1771.3753194980652,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,0.6745432976040314
45.0,489.19628835540504,-1.1579080553648782,550.2305274494701,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6745321977850636
44.0,5754.657293980418,-2.6513403505128736,5770.145000822396,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,0.6745225745291671
57.0,3014.2011657410003,-1.1577864894135381,3033.118311151913,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,0.6745185773959542
64.0,5828.869182775335,-6.466634559037739,5958.993702699077,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.6745085759713868
34.0,365.1625606855889,2.190453899930476,283.7990948709762,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6744971889644208
41.233851784080514,411.18924349614684,-5.420080741173654,510.9586606505593,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6744852225285345
41.233851784080514,1931.7610873690498,4.377520546569586,1870.4215648163122,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6744709172395487
59.0,950.4751321038035,0.8771384366358552,955.7938458057263,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6744617753513981
47.0,669.5002046190923,-1.8700719301524031,678.893640438871,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6743858980359861
43.0,808.4444001120785,0.15733719875782298,830.9422615496889,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6743790200900475
53.0,471.49206482239816,1.8366948893981998,452.51670627654926,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6743554458197426
45.0,473.6028895639287,-1.7423107731455025,515.0535535902068,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6743398251970217
33.0,2211.2663310381577,0.4952699847105578,2231.280125065152,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,0.6743206206741036
28.0,296.09608003534794,-0.9937821137068318,319.6493732350848,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6742715558306657
35.0,349.77102440100185,-1.3222164445560565,299.4692731265866,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.674266272077372
56.0,4662.872476366906,0.862458774529623,4622.196647558298,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,0.6741671122735281
39.0,501.6641451806918,0.4205074484175907,472.51533933361463,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6741632306346398
57.0,330.23979221826283,2.5358265674615357,259.3845105518004,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6741556173278899
60.0,68.97013608907196,-0.31349701254084267,10.04020889604039,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6741248709757024
36.0,687.1699003454562,-0.9970694764818336,636.6358498746888,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6741205962422063
35.0,111.48286502924958,3.305031790997808,81.22374064455273,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6740999700731036
26.0,2073.413484601263,0.08799447999783297,1993.5048293408124,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6740843302785133
57.0,2114.676728680236,-0.5358052713262805,2122.869687239173,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6740694503303041
50.0,2286.6841947203734,1.2731387982050546,2266.2728618282554,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6740431228256738
42.0,2733.2008601429907,3.2003471886658734,2608.5780438455467,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6740135292144744
39.0,118.70850000811811,0.5396124975860437,109.06962981188744,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,0.6739830404887914
32.0,419.4039580505499,2.5728608892539593,387.2033726099265,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6739684151041946
28.0,5745.443831399856,3.2441120851227243,5780.63529356795,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,0.6739479796202342
50.0,4209.071120818831,1.6773610226372693,4111.699309640786,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6739356155509693
35.0,915.6644352503005,-2.7286764026780657,926.2615868323633,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6739250197011307
33.0,1138.3005233024296,-3.4570764754031007,1215.321202129885,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6739209665493888
31.0,180.4003489096901,-2.57934970651424,199.43960949680903,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6738771919849291
52.0,56.00460580795988,-0.5847026106791873,43.956195921985504,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.673870498375955
50.0,1371.0783254065577,0.041952182362183524,1395.9803363922413,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.673841587288952
53.0,1009.6083350024466,3.881439041668323,921.6906627217976,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6738370634435431
33.0,1281.4110854429348,2.975913711374442,1272.7866202608056,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6737339576042934
34.0,202.2487962395012,-0.3329852396720378,194.75056453499607,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.673684959575916
35.0,656.1538393144378,2.4600562411960665,602.1211703570419,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,0.6736713746912624
29.0,418.7376942293786,2.1821338502562595,377.9524029578141,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6736325230653969
40.0,49.65638483384444,1.884570821125376,67.51901669516681,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6735338750468511
31.0,258.2368235802959,-0.7420668469914244,265.80117646088235,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6735218728457391
32.0,1537.1137668584436,2.9146544314307814,1544.8854321838214,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6735146382719424
44.0,270.08008400578075,-2.7050249521267324,295.01949167241963,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,0.6734778526654682
70.0,1301.3764922959922,0.7793032131878317,1325.0124400515124,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,0.6734451866453928
41.0,985.6895107656658,-0.3140318637409018,1076.67389489347,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6734421340383571
39.0,1133.9081160912576,3.8001477500708827,1107.9484949183045,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6734157094775612
58.0,5835.170873619402,2.5418491776269367,5811.786697100143,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6733638297891639
38.0,3337.1878152896325,4.148123898468766,3299.37813397006,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.673360444820646
52.0,198.5238891016123,2.624736014882552,161.3038129127678,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,0.6733553952333358
54.0,357.33180761810075,-0.8228642598419151,332.12670453992865,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.6733424317191435
45.0,2975.0985779947164,3.7389769473056003,2975.615007637392,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6733343584409528
45.0,1649.4494826767484,-3.673362274799656,1715.8273056395499,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6733293130365985
28.0,226.507943277929,0.9076058285104455,227.84746579710693,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6733254994290151
34.0,516.8215370480344,0.2872288308930797,469.47613301852283,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6733122252532763
51.0,4900.898952353435,1.6774721746763317,4906.0207279925535,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6732429295981688
37.0,571.6584987890574,2.4560249730750865,597.7942548028681,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6732051405360212
41.233851784080514,56.32560239580902,0.12598592358721902,76.24887818155443,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,0.6731972340164317
31.0,320.34386723158775,6.760279413877542,177.05422016916103,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6731902390864639
33.0,346.8567161311026,4.238009052207908,332.4401489439461,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6731893700011539
35.0,1421.5755460576925,0.13706696767791982,1381.0687993588676,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6731858568937605
30.0,2430.6072033683795,-4.476251648381422,2490.2471549828024,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6731180375745232
30.0,2595.03533423612,-0.5244880752042627,2662.8358051813675,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6731107034141588
47.0,3692.4250797691866,1.2446602013468329,3680.8025451515646,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6730809474651483
32.0,498.22225250678736,4.10376425398056,490.6727636791385,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,0.6730664792907455
31.0,2590.8576106730734,-3.3550300121584042,2612.1210423249972,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6730659353478297
54.0,647.2611735278715,-1.0916280013872939,609.6273754866934,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6730647522252038
26.0,4573.543781378658,-0.14990685843782559,4625.846100946086,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6730575117302976
49.0,1335.9191889395402,-3.6319402562319465,1385.598690205403,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6730308517967937
41.233851784080514,27.153797010281195,0.3276572686068886,87.17919615108377,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6730087366581827
60.0,3589.7286089370295,1.914148629473293,3547.50719374355,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,0.6729956279703903
29.0,619.7135828924322,-3.2308035281000365,671.9702309873618,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6729842927330897
46.0,944.4545622367872,-1.8178481512729285,916.0548478743897,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6729533538030976
35.0,630.4648827636676,-5.546842037604974,679.6977850378777,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6729516729576575
41.0,157.57059992996503,-0.415486889591246,153.7932852210317,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.672941576094765
44.0,755.5055473079548,-0.6732693818017879,794.6468023593952,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6729210554764626
34.0,705.7115203229699,3.6449093780198156,653.635696903579,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6728701479779837
33.0,169.0264125752358,-2.380613993971517,179.9118519143723,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6728576220542274
44.0,1081.487428778617,-2.629333334160183,1143.2644795329518,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6727642834366172
32.0,1242.645477235307,0.40553969427579434,1260.7433384619133,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.672754362936204
37.0,3796.0634556955542,1.3654298288208884,3723.2197805714404,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6727181890827741
46.0,7328.066341743821,-1.0841512718305604,7333.812643453834,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6727140016697178
31.0,105.3216553321533,3.3454404727875353,35.161698832406714,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.672712533976107
29.0,413.77801094399246,7.040962468743344,319.34103450285335,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6727100191092426
40.0,1670.4591186339412,3.59333424508407,1620.6379241872696,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,0.6727095885783692
36.0,42.58252415088263,1.0725522078067615,9.500838770794712,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,0.6726859599917556
31.0,173.59367625174832,-0.49768327702036347,153.44045793273145,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,0.6726416704023005
59.0,4418.352014680967,1.368269399972669,4399.084916349591,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6726378579774522
43.0,1292.214612116075,-1.825474782949177,1258.2272390171192,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.672611851397444
30.0,628.7547404426864,-1.435099171764491,642.9985820752065,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6725349078550444
56.0,98.76975096948414,2.3937581194349504,90.43396158801883,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6725275776791452
33.0,6770.645180884558,-2.790879329425443,6849.089830485865,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6725173534364665
43.0,909.217388683487,0.30452395924648956,853.0982446599434,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,0.6724771356055068
52.0,401.8015345452187,5.635017414121876,387.1187033324193,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6724752666928175
42.0,2111.786930987365,-0.8243868855230904,2133.13408657749,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,0.6724405272554808
44.0,585.5840582019151,-0.33703481230295895,617.6780758251178,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6723778852397574
30.0,2782.610774002224,-0.07504871478548011,2759.1625179885746,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6722959427279902
57.0,4527.4346938093995,6.4836721655327345,4394.659414750145,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,0.6722796202277198
71.0,1199.4371989066124,0.6159975442596533,1238.5796287504784,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0.6722604697499086
58.0,1182.8704034801315,0.7178748352312323,1195.1706984412438,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.6722584882207521
38.0,3247.056354911832,-0.3949801772252249,3240.700252759804,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6722568303525772
38.0,81.52188602881196,-0.21701479376625174,54.27477039195254,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,0.6722522507540737
32.0,868.1979284557631,-1.5279032929342702,883.0729738086037,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6721861756174228
38.0,2965.0966174494934,3.0979775386425352,2937.631939727456,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,0.6721780955801806
39.0,2273.6624029767204,0.6330519667765293,2259.287057165359,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6721775922987545
35.0,351.25953125336576,2.5323153313955595,340.146225048428,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6721611714147632
46.0,5894.841482410249,4.957678598970051,5853.852477117282,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6721291985537566
40.0,2050.6613249121483,0.10807282224949631,2124.6596524790907,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,0.6721193676448043
28.0,432.285848997998,-1.9783820005490655,389.17879850832475,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6721135170351487
51.0,937.5732666976483,-2.3572750298092933,946.7089846741874,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6720924749323471
58.0,79.69132273528223,-3.6278021875606883,109.77666474831118,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,0.6720817154913376
33.0,3746.461894347896,-2.593884058604981,3690.1369552999854,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6720431589596955
52.0,4705.881889841134,5.277975164465315,4675.313781858361,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6720358709641345
33.0,904.1048557513233,-1.299292106934413,903.3870583352909,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,0.6720176648005273
51.0,1951.2812484882154,1.019292781587692,2005.9310352410953,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6719929649390087
42.0,900.0594780080307,-1.1120135760484708,941.9454860549863,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,0.6719389651434372
37.0,558.6936111870368,3.462879288987847,554.0956780253454,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6719310048585474
33.0,649.2699307569613,1.3011748194419306,689.4112698934475,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6719285171555499
32.0,361.30291248134637,2.338205782582211,360.7427232869112,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6719283763242277
29.0,1929.6625619458753,0.3685347319131506,1956.5917217122696,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6719254717816492
32.0,1064.8506723192916,-1.637161899258217,1112.4214445413852,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,0.6719149011570649
49.0,85.27064739574146,0.4474850104705183,78.64864738288796,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.671887270672581
